run,description,batch_size,rep,task_sequence,tasks_in_batch,backbone_latency_ms,total_latency_ms,per_request_latency_ms,mean_decoder_latency_ms,sum_decoder_latency_ms,mean_swap_latency_ms,gpu_peak_mb
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",4,46,heartrate,"heartrate,heartrate,heartrate,heartrate",3.170598,5.620136,1.405034,0.5920545,2.368218,0.00032575,444.76318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",4,47,heartrate,"heartrate,heartrate,heartrate,heartrate",3.214287,5.667554,1.4168885,0.59325125,2.373005,0.0003015,444.76318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",4,48,heartrate,"heartrate,heartrate,heartrate,heartrate",3.242314,5.810985,1.45274625,0.62182875,2.487315,0.0003305,444.76318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",4,49,heartrate,"heartrate,heartrate,heartrate,heartrate",3.223456,5.639389,1.40984725,0.58350325,2.334013,0.00029425,444.76318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,0,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.162075,9.008334,1.12604175,0.720075,5.7606,0.00021175,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,1,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.160159,9.169579,1.146197375,0.740332875,5.922663,0.000209,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,2,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.265573,9.032085,1.129010625,0.70980975,5.678478,0.00021125,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,3,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.140712,9.16446,1.1455575,0.742270625,5.938165,0.00022875,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,4,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.155636,8.987555,1.123444375,0.718627875,5.749023,0.000199875,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,5,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.238214,9.052863,1.131607875,0.716167375,5.729339,0.0002015,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,6,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.383208,9.159685,1.144960625,0.71108875,5.68871,0.0002245,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,7,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.245809,9.052922,1.13161525,0.71474275,5.717942,0.000211125,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,8,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.313829,9.303346,1.16291825,0.737692875,5.901543,0.00022125,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,9,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.268223,9.156412,1.1445515,0.725035,5.80028,0.000233,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,10,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.315657,9.251404,1.1564255,0.730025375,5.840203,0.0002335,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,11,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.246351,9.062484,1.1328105,0.716015375,5.728123,0.0002365,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,12,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.20929,9.04028,1.130035,0.718136,5.745088,0.000229,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,13,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.254165,9.055539,1.131942375,0.71364825,5.709186,0.000244125,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,14,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.234136,9.032533,1.129066625,0.71389575,5.711166,0.000235875,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,15,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.233603,9.180436,1.1475545,0.73239175,5.859134,0.000214125,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,16,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.219543,9.00316,1.125395,0.712285875,5.698287,0.00020275,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,17,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.223037,9.182442,1.14780525,0.734137,5.873096,0.000220375,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,18,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.195166,9.014708,1.1268385,0.716846125,5.734769,0.000217875,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,19,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.210173,9.013853,1.126731625,0.714791375,5.718331,0.0002235,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,20,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.197082,9.029126,1.12864075,0.717570125,5.740561,0.00022375,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,21,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.221739,9.014479,1.126809875,0.71353125,5.70825,0.000198625,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,22,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.280272,9.263697,1.157962125,0.734403,5.875224,0.00021875,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,23,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.208699,9.026306,1.12828825,0.716458875,5.731671,0.000209375,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,24,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.287955,9.241375,1.155171875,0.732160875,5.857287,0.000231375,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,25,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.270784,9.053922,1.13174025,0.711680125,5.693441,0.000225375,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,26,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.231712,9.032501,1.129062625,0.714104,5.712832,0.00021775,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,27,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.239469,9.237481,1.154685125,0.738513375,5.908107,0.000204,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,28,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.286249,9.066059,1.133257375,0.711560375,5.692483,0.000228,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,29,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.254086,9.205836,1.1507295,0.73307625,5.86461,0.000223125,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,30,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.211282,9.042155,1.130269375,0.718130625,5.745045,0.00019725,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,31,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.248889,9.050825,1.131353125,0.71210825,5.696866,0.00022,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,32,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.183198,8.995735,1.124466875,0.698642,5.589136,0.000222,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,33,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.149216,9.011694,1.12646175,0.722303,5.778424,0.0002075,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,34,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.151351,9.264029,1.158003625,0.753171,6.025368,0.000214375,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,35,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.196395,9.022235,1.127779375,0.71746025,5.739682,0.00020425,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,36,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.182775,9.217734,1.15221675,0.7437495,5.949996,0.000213,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,37,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.174682,9.042286,1.13028575,0.72294575,5.783566,0.000214875,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,38,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.167057,9.004586,1.12557325,0.719215375,5.753723,0.000211,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,39,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.174017,9.014099,1.126762375,0.719270375,5.754163,0.000209625,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,40,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.151564,9.000203,1.125025375,0.720723875,5.765791,0.000210625,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,41,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.231922,9.178415,1.147301875,0.73275775,5.862062,0.000202875,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,42,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.158187,9.016736,1.127092,0.721916875,5.775335,0.00021775,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,43,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.174171,9.171381,1.146422625,0.73902125,5.91217,0.00021675,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,44,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.14587,8.998312,1.124789,0.721099375,5.768795,0.000213125,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,45,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.177892,8.998473,1.124809125,0.71707275,5.736582,0.000220375,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,46,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.155176,9.153383,1.144172875,0.73915775,5.913262,0.000208875,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,47,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.159486,8.994507,1.124313375,0.71885425,5.750834,0.000211375,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,48,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.164501,9.252133,1.156516625,0.7502745,6.002196,0.000216875,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",8,49,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.177806,9.008497,1.126062125,0.718361,5.746888,0.000210125,445.51318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",16,0,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.273214,16.173835,1.0108646875,0.800447625,12.807162,0.0001655625,447.01318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",16,1,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.250097,16.158172,1.00988575,0.8009854375,12.815767,0.000164875,447.01318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",16,2,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.174604,15.982691,0.9989181875,0.794861375,12.717782,0.00015525,447.01318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",16,3,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.170621,16.019761,1.0012350625,0.7972695,12.756312,0.00017275,447.01318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",16,4,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.268024,16.218219,1.0136386875,0.803398,12.854368,0.0001785625,447.01318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",16,5,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.390809,16.315631,1.0197269375,0.8015495625,12.824793,0.000165875,447.01318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",16,6,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.455379,16.360461,1.0225288125,0.8002843125,12.804549,0.000172,447.01318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",16,7,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.51996,16.263458,1.016466125,0.7897435,12.635896,0.000170375,447.01318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",16,8,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.620856,16.367812,1.02298825,0.7891106875,12.625771,0.000176375,447.01318359375
run1_baseline,"Single task, single decoder — heartrate regression, seq_len=512",16,9,heartrate,"heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate,heartrate",3.393809,16.217708,1.01360675,0.7951534375,12.722455,0.0001736875,447.01318359375
